snapshot,time_star,marker_over_R,D_reference_mode_amp_over_R,D_reference_mode_spatial_corr,D_reference_mode_projection_fraction,D_uniform_amp_over_R,D_uniform_spatial_corr,D_uniform_projection_fraction,MA_reference_mode_amp_over_R,MA_reference_mode_spatial_corr,MA_reference_mode_projection_fraction,MA_uniform_amp_over_R,MA_uniform_spatial_corr,MA_uniform_projection_fraction,TTR_reference_mode_amp_over_R,TTR_reference_mode_spatial_corr,TTR_reference_mode_projection_fraction,TTR_uniform_amp_over_R,TTR_uniform_spatial_corr,TTR_uniform_projection_fraction,P_reference_mode_amp_over_R,P_reference_mode_spatial_corr,P_reference_mode_projection_fraction,P_uniform_amp_over_R,P_uniform_spatial_corr,P_uniform_projection_fraction
87,37.053676783101245,0.0023721779628569726,0.0013279699836035502,0.2147595640433716,0.04612167034809903,0.00041040115595486986,0.07509278396715201,0.005638926203937362,9.019015808055674e-05,0.013600080224573806,0.0001849621821148435,0.00024639387467505165,0.0341102412437882,0.0011635085577094291,0.0006726216195243034,0.07319193855118401,0.005357059868880296,0.00039315501038689627,0.04312244678171872,0.0018595454164421635,0.0014324441289703686,0.17460451750574235,0.03048673753341309,0.0008396871008351239,0.11952805697982469,0.014286956405372215
88,37.48453348988149,0.001275312512562488,0.0014967140021338733,0.30607732254264647,0.09368332737487525,0.0006933450947336605,0.16042319242749367,0.025735600668628657,5.554295681128359e-05,0.00789558944152487,6.234033262911901e-05,0.0005301297786742303,0.0691847417408812,0.004786528489752429,-0.0003645332975921499,-0.040877375429049526,0.001670959821967462,-0.0005102303267164528,-0.05767123084142376,0.003325970866764788,0.0016909329936405685,0.22683703205024522,0.05145503910936398,0.0014964957851276066,0.23444320509594932,0.05496361641566135
89,37.91539019666174,-0.0018814526375701818,3.628746347368213e-05,0.006683481802178077,4.4668929000045524e-05,-0.0006545815094167663,-0.13640656310533292,0.01860675045820917,0.001085769279711635,0.14920836899648424,0.022263137378591,0.0008651756168983845,0.10915219319454927,0.011914201279180208,0.0009658105939339847,0.11128172963540442,0.012383623350647247,0.0003606197914462822,0.041882115760171174,0.0017541116205483781,-0.0003864178922574575,-0.04889565421109225,0.0023907850007307027,-0.00031605014100408743,-0.04670287500378317,0.0021811585336189952
90,38.34624690344199,0.002602849773921203,-0.000677583124680972,-0.1274209347019731,0.016236094600324498,-0.0011968009186485442,-0.2546393366868856,0.06484119178833708,0.00130288878105893,0.20884060485480627,0.04361439823612132,0.001582353520354928,0.23285398635372753,0.054220978960821925,0.00011900144238830594,0.014505662086986464,0.0002104142325818365,-0.00032110429387980537,-0.03945286955084631,0.0015565289157960958,0.0010184835838145377,0.12235557022661692,0.014970885565480582,-0.0005113188853217626,-0.07173583196607507,0.005146029587864959
91,38.777103610222234,9.115657068071488e-05,6.374942317193368e-05,0.01136087434324677,0.00012906946584304268,0.0002381983694724739,0.04802857002173701,0.002306743538332895,0.0010869647326571398,0.14133210717654124,0.01997476451896134,0.0008480629951837728,0.10123392044405809,0.01024830664847388,0.0004322437490173416,0.04657479439228096,0.0021692114726832466,-0.0002815924171221519,-0.030583721711648783,0.000935364033735577,0.001868724056179515,0.20604059833877744,0.04245272816380141,0.001950230856575385,0.25111244900633256,0.06305746204595795
92,39.20796031700248,0.00047894306278041657,0.0008291348568651609,0.157689998929303,0.024866135762323577,0.0004940442551174056,0.10630904227802077,0.011301612470070006,-0.00048071950125425545,-0.07191304276513433,0.005171485719740039,-0.0003310318867693655,-0.045463023570688085,0.00206688651218894,-0.00010850671387153141,-0.013332976351310507,0.00017776825838460524,0.0010830934358801558,0.13414780599176804,0.017995633852405036,0.00026713415781194996,0.029921488767999074,0.0008952954900934946,6.941648693739767e-05,0.009080107694107267,8.2448355736586e-05
93,39.63881702378273,-0.00036355468136955456,0.0003326305587002258,0.06906083060549378,0.0047693983239207064,6.126807251563062e-05,0.014392268249754148,0.00020713738537288137,-0.0018124264758093021,-0.2645853646088042,0.07000541516517385,-0.0015478118070925274,-0.20744173545181036,0.043032073607258865,-0.0007759173812351645,-0.09809400309171307,0.009622433442557015,-0.00027179916083160745,-0.03463556220141333,0.0011996221690079721,-0.0015774130255527376,-0.2073010557888773,0.04297372773118322,-0.0015653086531896138,-0.24023189730543254,0.05771136448296788
94,40.069673730562975,-0.0016595316101974712,0.00015706017177827432,0.02791837541529561,0.0007794356858293825,5.323556146638299e-05,0.010706592878022158,0.0001146311310557148,-0.00035376213240292736,-0.046920447405576375,0.0022015283847394585,-0.00045981700723624275,-0.05598973265570107,0.0031348501628568792,-0.0005748681778835406,-0.0692091471771449,0.004789906052987703,-0.0003497408164764427,-0.042441302252354283,0.0018012641368756925,-0.000771688705192683,-0.08438123283976838,0.007120192455559206,-0.00029349633715589513,-0.0374783965524077,0.0014046302081395254
95,40.50053043734322,-0.0010065684289307364,4.093439794430311e-05,0.008384224251019458,7.029521629138278e-05,0.00042749884496630456,0.09906832024642247,0.009814532076447717,0.00016609237954803946,0.022836329454668142,0.0005214979429621437,0.0005266044083439225,0.06647121924462025,0.004418422987866374,4.493022834412093e-05,0.005065932788118218,2.566367501373123e-05,0.0007451909182550969,0.0846906573522707,0.007172507442759724,0.001366124995189884,0.17403459133926133,0.030288038982623694,0.0015480546412739793,0.23030640706186994,0.05304104113374773
96,40.93138714412347,0.0005512757372519331,0.0004066151341693536,0.08629124743416157,0.007446179383743695,0.0002455492495330842,0.05895860435984583,0.0034761170280608322,0.0008060243506705927,0.11143745062603222,0.012418305402029367,0.0004885385582360535,0.062008955193580274,0.003845110524199446,0.0005450592519515804,0.0617344600423989,0.0038111435567265476,0.00024674724416923346,0.028169776519050976,0.0007935363091332758,0.0006983579046410264,0.08871491698667135,0.00787033649595199,0.0006547284715805152,0.09713023026189253,0.009434281630728262
97,41.36224385090371,0.00028333518823406664,-0.00022546917284401512,-0.04484891377899052,0.002011425067155326,0.00022435114677078676,0.05049151785198436,0.002549393374997255,0.0006517706318813865,0.09017563402877254,0.008131644972491123,0.00038199985567509296,0.048521048544162074,0.0023542921518249324,-0.0003503322509153554,-0.040006517111354535,0.0016005214113811032,-0.0005570136453871031,-0.06411558537075511,0.004110808287434588,-0.0009720692362993439,-0.12063400137570118,0.014552562287912674,-0.0007404733892571975,-0.10731404969721657,0.011516305262416668
98,41.79310055768396,0.0005956824191498406,6.098152078241728e-06,0.0012398865342666948,1.5373186178558761e-06,0.00011237838826808145,0.025851864261160228,0.0006683188857774537,0.0013991387413877438,0.1849059692860998,0.034190217477632096,0.0011605124054624523,0.1408031914140269,0.019825538712375097,0.00048759656848419974,0.05482835354532276,0.003006148352490907,-2.7217701807031005e-05,-0.003084914758726888,9.516699068610972e-06,-0.0005692126947024455,-0.0652257732324884,0.0042544014937760015,0.00013689345704933693,0.01831900765144265,0.0003355860413336145
99,42.223957264464204,-0.0009375983420585826,-0.00044097939058324194,-0.08770835011833959,0.007692754680481242,-0.0003365033138266581,-0.07572466648414357,0.005734225114134777,0.0008308634776346037,0.12537552336440083,0.015719021858897418,0.0012796265155513306,0.17727148480584767,0.03142517932526988,-0.0001433586586995378,-0.018383762334925315,0.00033796271758701853,8.085818779933766e-05,0.010451572177638096,0.00010923536098437871,-0.00020617136807560854,-0.02530756707831623,0.0006404729514234755,0.00042339801955473334,0.06069395803993794,0.003683756542553748
100,42.65481397124445,7.434328003621983e-05,0.00034725527442402233,0.060338814324488316,0.0036407725140850757,-0.0004006936938872814,-0.07877452692597682,0.006205426092411446,-0.0007923183149535184,-0.11142046015682003,0.012414518941557522,0.0002803781621169917,0.03619778524058042,0.0013102796563231815,-0.0006906334885026593,-0.07989890051335241,0.006383834303242585,0.0007730017174471351,0.0901406698765769,0.008125340365798019,-2.1090688465502486e-05,-0.0021576221352925776,4.655333278704501e-06,-0.0008033066302519805,-0.09597112322253552,0.009210456492595097
101,43.0856706780247,-0.0004736940831347473,0.0004398643246337098,0.0861276569304088,0.007417973288322195,0.0005288609431047682,0.1171630754492537,0.013727186248727515,-0.0005633918803138354,-0.07991826236888677,0.0063869286600622245,-0.0007165361525589509,-0.09331385216602628,0.008707475006063007,-0.00017844363998604205,-0.020402364819333243,0.0004162564902211667,0.0005175462506429017,0.05964523508799188,0.0035575540687018186,0.000564049118853423,0.06931637017096352,0.004804759173678042,-0.0002169388227574193,-0.03113370171555561,0.0009693073825131903
102,43.516527384804945,-0.0011083271379826803,-0.0002632046929285223,-0.052018016483514264,0.0027058740388791616,-0.0005378644811120328,-0.12027030170845372,0.014464945473042492,-0.0006085048426569611,-0.0839094801562328,0.007040800860089228,-0.0019413273015125747,-0.24576402760770824,0.06039995726596238,7.799970551797394e-05,0.0089567482278432,8.02233388169723e-05,-0.0004948509707638482,-0.0572768311527411,0.0032806353868996135,-0.001051080401654177,-0.12692603290032822,0.0161102178278152,-0.001530377511775098,-0.21581813596522767,0.0465774678115055
103,43.94738409158519,0.000979941248646709,-0.0005957448554809907,-0.12757327204660707,0.01627493974067762,-0.0008014391503928523,-0.19417589832509521,0.03770427949035771,0.00016529766088319177,0.02234678476416003,0.0004993787892956949,0.00011366280126370572,0.014107149054640954,0.00019901165444985715,0.0003345852539547529,0.039422521500327844,0.0015541352014438114,-0.0002362713839981992,-0.028060530670035347,0.0007873933814839943,9.834420166718206e-05,0.012304110119632746,0.00015139112583604895,-0.0004304930098983582,-0.06289876932004501,0.003956255181976236
104,44.37824079836544,0.00040125736950555774,-0.0017600359466025486,-0.3426808514702165,0.11743016596435259,-0.0015337631524912517,-0.33787182265746385,0.11415736854587673,0.000908332689761277,0.12638834569457974,0.015974013927412597,0.00045830797776717997,0.05854530380976573,0.00342755259817777,-0.0005548274450871194,-0.0696797978537456,0.00485527422893885,-0.0011107950926130426,-0.14061448200229096,0.019772432548772603,-0.0008230912329052165,-0.10708976471459083,0.011468217706626425,-0.0008226609893423137,-0.1249958188551091,0.015623954731259247
105,44.80909750514569,0.0035616165506148914,-0.00012329755531685302,-0.022675502585082875,0.0005141784174861002,-0.00042952025995703525,-0.08937405954994104,0.00798772252043641,0.0015192107515618189,0.2196880900516999,0.048262856910563805,0.000752896816634685,0.09995315579384428,0.009990633353148507,0.0003214130485560438,0.03754564757821876,0.0014096756520678043,-0.0003137548833087855,-0.03694313456205241,0.001364795191269911,0.0010166363561281092,0.11722332652446132,0.013741308281460477,-0.00024713252110777553,-0.0332776690648811,0.0011074032583917451
106,45.239954211925934,0.00043452929212801764,0.00012423748672825888,0.024636437476018562,0.0006069540515097718,-0.000318093306025021,-0.07136826767155158,0.005093429630438233,0.0007406856122662616,0.11117709068015459,0.012360345492103316,0.00030079279969687857,0.0414497002523009,0.0017180776510055938,0.0013629222696463724,0.1697450619544909,0.02881338605793396,0.0005289868575354182,0.06640764759231842,0.004409975658745554,-6.68497255642769e-05,-0.008383822334073782,7.028847692931435e-05,-0.0006861445963938968,-0.1004922752213761,0.010098697379168802
107,45.67081091870618,-0.0006194727056281669,0.0008723205343083536,0.16646014196848588,0.027708978864168475,0.001023777698989556,0.22103711581629712,0.04885740656838714,-0.0003487837052867,-0.04470867364952005,0.0019988654994992886,-0.0008972574049577088,-0.10559058888077195,0.011149372460188201,0.0003380797597319648,0.03836147923836586,0.0014716030893555745,-0.0002461536250264281,-0.028153316508837276,0.0007926092304467695,7.910547258890679e-05,0.009108963598827053,8.297321784475632e-05,0.0011746126584764299,0.15795439261492691,0.024949590146350474
108,46.10166762548643,-0.0020185360524296865,-0.00043949570792329006,-0.08098199091836088,0.006558082853101484,-0.0004166863863058483,-0.08686973532514951,0.007546350915461526,0.00030308561460855955,0.04126765660608271,0.001703019481757562,-9.165245945962154e-05,-0.011456742960759799,0.0001312569592689192,-3.2666884994742544e-05,-0.003835760127243131,1.4713055753748241e-05,-0.0002534958564537896,-0.030002796358549806,0.0009001677893326095,-0.001051436478519778,-0.1291036919878444,0.0166677632848922,-0.001389471498260363,-0.19924152549876856,0.039697185483076436
109,46.532524332266675,-0.0008530546839602428,0.0003308108804001082,0.06457667871061414,0.004170147433293885,-0.00025114736393738914,-0.055468946675821064,0.00307680404532508,-0.001231422698191043,-0.16949179151285404,0.028727467390236783,-0.0018337675752143285,-0.23171725054915285,0.05369288420205887,-0.0009817634276837793,-0.11416156569525474,0.013032863081991964,-0.0012849626490887992,-0.15060892996669106,0.022683049785711652,-0.000760028141666156,-0.086010653014838,0.007397832432038861,-0.0014646022068448203,-0.19356055104483638,0.037465686920780714
110,46.96338103904692,-0.0007910640792263654,-0.000206086650038907,-0.04250610962612837,0.0018067693555484429,-0.00033816319025002683,-0.07891384515764058,0.006227394957564071,-0.0007867079616474069,-0.12220203703894289,0.01493333785646717,-0.001289964268063583,-0.18395650185571544,0.033839994574991844,-0.00036899555361386656,-0.044639562081747894,0.0019926905028502247,-0.0002486941731682155,-0.030325750328122254,0.0009196511329636069,-0.0003092690585312236,-0.040522689516007654,0.0016420883656107564,-0.0009630072175468519,-0.14735535592989968,0.02171360092122742
111,47.39423774582717,-0.0016968635679923466,-0.0008721176221364746,-0.1690986058349746,0.028594338495332106,-0.0006402969550495685,-0.14046618155957705,0.01973074816192806,-0.0008701523992421037,-0.11428930887381149,0.013062046122853485,-0.001179805757470291,-0.1422634568736079,0.020238891161628893,-0.0001827250226218414,-0.020010912866144554,0.00040043663373642954,-0.0007024874846421446,-0.07754514645277111,0.0060132497383817195,-0.0009949706310705575,-0.11961236255047832,0.01430711727490707,-0.0011457125438738061,-0.1608481494691074,0.025872127187636314
112,47.825094452607416,-0.0007400842122100467,0.0003479642367614521,0.06224284520286718,0.0038741717789480858,0.0004977696290713126,0.10074154260372527,0.010148858406178192,0.00013048172827301755,0.01894457659004418,0.00035889698217605,-0.00037713952344236126,-0.05027010733846737,0.002527083691821031,0.0007316005404556604,0.07976588624779647,0.006362596608896406,0.0013887750397407036,0.1526237893994508,0.0232940210906479,-0.0007629712998674266,-0.09005096743082301,0.008109176735227146,-0.0009528550116256394,-0.1313353384546663,0.017248971127001748
113,48.25595115938766,-0.0013487730092443526,-0.00015885427803580927,-0.027347234949784142,0.0007478712593986953,0.0009334148829373689,0.18180867558949373,0.03305439451960578,0.0008304799049207019,0.11812025520098493,0.013952394688745809,-0.0005882483481802726,-0.07681190327988366,0.005900068485478202,0.0013260935938943844,0.14520365985892789,0.021084102836427223,0.001897606265325352,0.20943856038226064,0.043864510574993826,-0.0008349037504964637,-0.11305396304272827,0.01278119855966657,-0.0006888417640572541,-0.10892898154587924,0.011865523020622501
114,48.68680786616791,-0.0009312093137045919,0.00023599526232943104,0.04142044261506018,0.0017156530664274934,0.0006755952865050984,0.13416011968501562,0.01799893771389771,-0.00039149262605615604,-0.052604148818989664,0.0027671964729704115,-0.0014464585223883755,-0.17843290979908197,0.03183830329936732,-0.0009080792782394279,-0.09570626777009351,0.009159689690480838,-0.0007825315363934208,-0.083131499922955,0.006910846279440269,-0.0007579410803204824,-0.08764534381977658,0.00768170629328685,-0.0010198085838840768,-0.1377167165677508,0.01896589402220221
115,49.11766457294816,-0.0001217917540758997,-7.579948073470619e-05,-0.014756137333571777,0.0002177435890072308,0.0003021503367835045,0.0665510506043546,0.004429042336543366,-0.0006561821867868831,-0.09306722300255836,0.008661507997407928,-0.0009712375890170268,-0.12646500420648446,0.01599339728894613,-0.001262334009504783,-0.1433072520050064,0.020536968477226417,-0.0013557423996251089,-0.15513800996743252,0.024067802136655186,-0.00024986449357278755,-0.03210181898729363,0.0010305267822929658,0.00033210844473359653,0.04982870589698263,0.002482899931367991
116,49.548521279728405,-0.0009127283754364591,0.0004987725916101789,0.09554608446988691,0.009129054257526763,0.000632466298077631,0.13707967859326212,0.018790838283232043,-0.0012385624621570747,-0.1676328144800442,0.028100760490500917,0.0003077369136373105,0.03823783359037233,0.0014621319176850065,-0.00024703228516961026,-0.028393344626042996,0.0008061820190532445,0.0005325177024777484,0.06169415781940428,0.003806169109045562,-0.00012596312983108047,-0.015075349804653065,0.00022726617173265317,0.0006980513739941068,0.09756317728463626,0.009518573561873364
