case,Kn,angular_smoothing_rays,n_rays,n_raw_snapshots,dt_star,physical_model_supported,phi_noise,phi_physical,tau_noise_exponential_star,tau_physical_exponential_star,tau_noise_integral_star,tau_physical_integral_star,trace_physical,trace_noise,global_physical,global_noise,objective_noise_only,objective_two_component,aicc_noise_only,aicc_two_component,delta_aicc,width_fit_r2_trace,width_fit_r2_global,centre_fit_r2_trace,centre_fit_r2_global,acf_fit_rmse_noise,acf_fit_rmse_centre,design_condition_number,raw_negative_mass_physical,raw_negative_mass_noise,raw_negative_fraction_physical,raw_negative_fraction_noise,projected_relative_correction_physical,projected_relative_correction_noise,weighted_relative_residual,iterations,loocv_error_two_component,loocv_error_noise_only,physical_trace_fraction_m1,pointwise_physical_std_R,global_physical_variance_R2,global_noise_variance_R2,global_physical_std_R,physical_global_fraction_m1,physical_angular_E1,uniform_mode_correlation,mode_participation_rays,max_10deg_mode_energy_fraction,mode_roughness,far_angle_mean_covariance_R2,far_angle_mean_correlation,centre_linear_slope_per_tstar,centre_linear_trend_pvalue,centre_max_quartile_mean_shift_in_std,centre_quartile_variance_ratio,centre_levene_pvalue,width_linear_slope_per_tstar,width_linear_trend_pvalue,width_max_quartile_mean_shift_in_std,width_quartile_variance_ratio,width_levene_pvalue,negative_control_false_detection_rate,positive_control_detection_rate,positive_control_mode_alignment_median,negative_control_delta_aicc_median,positive_control_delta_aicc_median,bootstrap_phi_noise_q025,bootstrap_phi_noise_median,bootstrap_phi_noise_q975,bootstrap_phi_physical_q025,bootstrap_phi_physical_median,bootstrap_phi_physical_q975,bootstrap_tau_noise_exponential_star_q025,bootstrap_tau_noise_exponential_star_median,bootstrap_tau_noise_exponential_star_q975,bootstrap_tau_physical_exponential_star_q025,bootstrap_tau_physical_exponential_star_median,bootstrap_tau_physical_exponential_star_q975,bootstrap_tau_noise_integral_star_q025,bootstrap_tau_noise_integral_star_median,bootstrap_tau_noise_integral_star_q975,bootstrap_tau_physical_integral_star_q025,bootstrap_tau_physical_integral_star_median,bootstrap_tau_physical_integral_star_q975,bootstrap_delta_aicc_q025,bootstrap_delta_aicc_median,bootstrap_delta_aicc_q975,bootstrap_physical_trace_fraction_m1_q025,bootstrap_physical_trace_fraction_m1_median,bootstrap_physical_trace_fraction_m1_q975,bootstrap_physical_global_fraction_m1_q025,bootstrap_physical_global_fraction_m1_median,bootstrap_physical_global_fraction_m1_q975,bootstrap_physical_angular_E1_q025,bootstrap_physical_angular_E1_median,bootstrap_physical_angular_E1_q975,bootstrap_uniform_mode_correlation_q025,bootstrap_uniform_mode_correlation_median,bootstrap_uniform_mode_correlation_q975,bootstrap_far_angle_mean_covariance_R2_q025,bootstrap_far_angle_mean_covariance_R2_median,bootstrap_far_angle_mean_covariance_R2_q975,bootstrap_far_angle_mean_correlation_q025,bootstrap_far_angle_mean_correlation_median,bootstrap_far_angle_mean_correlation_q975,bootstrap_mode_alignment_with_reference_q025,bootstrap_mode_alignment_with_reference_median,bootstrap_mode_alignment_with_reference_q975,bootstrap_global_physical_std_R_q025,bootstrap_global_physical_std_R_median,bootstrap_global_physical_std_R_q975
Kn0p075,0.075,3,60,200,0.4911648632939176,False,-0.007985971943887754,0.3413126252505011,,0.45691606527085277,0.24169107906144185,0.5000897675214393,0.0006733968275017199,0.0010614037918472154,3.738389035133191e-06,1.1447229445465625e-08,0.05474200739779968,0.0031989753870163857,-47.49223028179205,-88.40864481610974,40.916414534317695,0.9996472427490727,0.9980227338387083,0.9985054846766181,0.9755958468478911,0.02725789716771179,0.041220843561574114,15.602834018331711,0.0005379328580412222,0.0002751706787769491,0.36656198511093474,0.14477282936300395,0.3925746470597774,0.41660770104627337,0.08563803325533244,250,0.626544811670644,0.5076230754629577,0.38816957983012673,0.0033501164842975233,2.7917838127747275e-06,1.0248928360096316e-06,0.0016708631939134717,0.7314698282506935,0.46698444696058333,0.6752238905905231,15.107989901922412,0.6485407316700209,0.018888877335942272,1.49794311025192e-06,0.14983167935425423,-1.5693289708695153e-06,0.7462346049127456,0.15742172939783197,1.5414160047670298,0.46097035471770387,1.1019479696096276e-05,0.2929909655706119,0.15307431500096763,1.5817755047849598,0.20964828026223567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p075,0.075,5,60,200,0.4911648632939176,False,-0.010480961923847676,0.3338276553106213,,0.4476813820701981,0.24048794652106945,0.4917115542253259,0.0005522608933112153,0.000846934942885312,3.734735161239915e-06,0.0,0.05542477467608918,0.003457035690816076,-47.26911459969732,-87.0121882898319,39.74307369013458,0.9994557368644327,0.997942444318678,0.9975709146189996,0.9738480875763282,0.027937082565879148,0.042122519524204365,15.84727037176646,0.0003533063456698943,0.00022052111151306565,0.3195850006858243,0.15276414666477095,0.37350911323113495,0.37764158977625156,0.07547032163758317,250,0.5532882920813474,0.49154838463439815,0.3946987827039576,0.0030338668760928828,2.835926619879685e-06,9.60637351030891e-07,0.001684020967767232,0.7469719044927644,0.5668671948108206,0.6885735050034917,15.837603959675107,0.6554935858384645,0.01120226426553155,1.5734755953921925e-06,0.21234709687079242,-1.5587334790690952e-06,0.7473955755553208,0.1570005946623742,1.53963678028823,0.4534563134450009,1.1550212039877916e-05,0.27036097895681754,0.14741347178195904,1.6000348751377185,0.20631523569330962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p10,0.1,1,60,200,0.3689999999999998,True,0.09929859719438883,0.812865731462926,0.15976627640055102,1.7809797012695034,0.22518072088107674,1.7873462197472691,0.0008046300606680969,0.003839199481362068,1.935424328304445e-06,4.422698077729863e-06,0.0370043859396052,0.003309479660628476,-54.54093902018721,-87.79735747519999,33.25641845501278,0.9968506805029137,0.9927300037201666,0.9982400958643537,0.9654969911973721,0.04425202329499409,0.03287878979608641,6.714653747173032,0.0009382049740544415,0.0,0.5364678832995663,0.0,0.01743944351408319,0.2592350646461552,0.1128959366284669,112,0.519962356114507,0.5246999037199759,0.17326864678937656,0.003662035091466895,2.2527472476736305e-06,4.066827243544938e-06,0.0015009154698628535,0.35647134958278587,0.2946344452423278,0.7124668212174285,24.540203831099973,0.47197839086346216,0.16057124944671095,1.5478118981410833e-06,0.10519748168960821,-1.1169199674132629e-06,0.8944859901188853,0.2232138270919753,1.5860837828130483,0.5479150505546202,1.1139109585443865e-05,0.5777837801760841,0.09548828968199931,1.6567821377177645,0.3248918848605712,0.25,0.975,0.8196350257908918,2.384838269063067,44.2090273256042,0.019334168336673393,0.08682364729458919,0.18419063126252513,0.03392985971943889,0.8552805611222445,0.995,0.10168121354370108,0.15098964134025925,0.21815671270280404,0.12366244109704144,2.4052750353812353,73.61534586440337,0.1917751998108566,0.21958405113293453,0.26781165332459483,0.19746374177455522,2.3652611299591486,73.61549999999988,-9.017048428931314,22.33632929568413,45.65441628180611,0.10389559651968328,0.1623888429971146,0.5490144019091525,0.09694164023692244,0.3617586280457386,0.7431240814704685,0.15177619650244095,0.25857641965328715,0.4184152166313815,0.11806983519238644,0.6471260260867558,0.7923074879952993,3.33139924756042e-08,1.5484107019909934e-06,1.0380276470100779e-05,0.0010760631236807951,0.06520665779546489,0.16827367577411664,0.09968607242824434,0.9080226082953395,0.9793477969368534,0.0007777506845761764,0.0016088233537279377,0.00485925898113164
Kn0p10,0.1,3,60,200,0.3689999999999998,True,0.11925851703406815,0.8228456913827655,0.17352769381067423,1.8924378224785616,0.2344651641675577,1.8984298642533926,0.00044836750320269167,0.0027478888376563444,1.8481986659701556e-06,4.501807869919106e-06,0.034615552063205005,0.0034566418739439197,-55.74213989357155,-87.01423892168161,31.272099028110063,0.9971968956427669,0.991924220780818,0.996957796838666,0.9673785621124739,0.04201992108535153,0.03330382717158695,6.742661076117583,0.0005326716812260963,0.0,0.5412434192112551,0.0,0.01164967341452127,0.22645089684348244,0.09292203549641344,112,0.42516198834644114,0.47630659084417726,0.14027895618728345,0.0027336407445099405,2.0980821510214893e-06,4.221209086124495e-06,0.0014484758027048603,0.3320122577495032,0.4796107053835865,0.7321953760484878,26.00426508032645,0.48585272636248494,0.04568031115240325,1.5887762225495364e-06,0.19031753776135873,-7.524639990024819e-07,0.9287570279495198,0.22634397579330598,1.6237860723804594,0.49672557634893655,1.1093351530827842e-05,0.5814564284231056,0.07040345113637214,1.5638907216354794,0.3548607630394071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p10,0.1,5,60,200,0.3689999999999998,True,0.12923847695390783,0.8328256513026053,0.18034345110653494,2.0171544402617174,0.23926700191019756,2.02277643251019,0.0003203196280462713,0.002168238409627305,1.754564214138844e-06,4.572332341390509e-06,0.03281044300714259,0.0035065059396708733,-56.70615173822668,-86.75643352954336,30.050281791316678,0.9970836655466411,0.9915799291726642,0.9957686170835873,0.9680554596356535,0.03944007340939534,0.03328786552094531,6.692985622468317,0.00036738466531239654,0.0,0.5323603260811645,0.0,0.009665958254428194,0.2103305421749454,0.08342630927396,109,0.375710864088193,0.45550745554214583,0.12871696106622513,0.0023105541472637804,1.9623884328040244e-06,4.3386173684934185e-06,0.0014008527520064428,0.31144050564117054,0.6215523847997165,0.7449241708337334,26.360553150629084,0.4948628500850448,0.032366753600068555,1.5667371261410254e-06,0.25366535124854794,-1.6669379102331268e-07,0.9841710956255112,0.22815405688519916,1.6312320817220693,0.49138980470597515,1.2944685638046726e-05,0.5199426433776868,0.07880379788747507,1.5971946058316173,0.3014931841664323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p15,0.15,1,60,200,0.3891479749327722,False,0.1591783567134269,0.08183366733466935,0.21175470951752426,0.15546848990173864,0.2682447066524816,0.22925768778478614,0.002335037042756472,0.002313822055621095,5.6211409701794384e-06,0.0,0.012542157303153209,0.005409971292154684,-74.0158750469255,-78.95120686641722,4.935331819491722,0.9908489357312458,0.8763854134788931,0.9999325047766042,0.9906860592366219,0.09751650444433865,0.060921597004285455,71.23459405389683,0.008148665094832539,0.010267862121545984,0.3909270010257917,0.49712664048873556,0.8472057058465506,0.8016441625361752,0.12232743669203244,250,4.324416076788133,0.4903346042355163,0.5022817412494586,0.006238371906670938,3.152418548809925e-06,2.442517765420113e-06,0.0017755051531352774,0.5634413640763225,0.11271832148533249,0.7135453447991967,28.51037834454672,0.4594583093368606,0.15674091289310826,1.4389584109696058e-06,0.03939306404678588,-1.583860305843148e-05,0.03379076167538273,0.1770587424993424,1.910365076259734,0.07595997614445928,2.1119098427500483e-05,0.3192964491135173,0.27619944609719793,1.4686706464387227,0.8930587429167723,0.3,0.175,0.2897739994076854,1.87439145210827,-0.15899389039088163,0.05189378757515034,0.1217535070140281,0.1966032064128257,-0.25,0.054388777555110235,0.1274919839679361,0.1374953174740678,0.184801963419089,0.23924485902467021,0.06258794525946418,0.14286005959499332,0.21445577756314804,0.2158736710691469,0.2485225441345525,0.2898043148109018,0.11674439247983166,0.21695663494588305,0.25145001880189205,-7.354453636617236,-0.5628127810501624,15.56531363395988,0.3837405286379172,0.5141054246044805,0.5729413481733201,0.27193137149814245,0.6055932020904171,0.7698697286337567,0.11708349005694554,0.1377331408477381,0.24727414803753364,0.022685210306926377,0.34408395038209155,0.6820157695903748,-3.544460279934601e-05,3.934196078457694e-06,3.6158077333810574e-05,-0.037263711894605235,0.013032899207640652,0.047835680355892155,0.03845635403130328,0.45376680044873,0.7595925879998199,0.0015333858336537497,0.0035862143197035803,0.008995152916569528
Kn0p15,0.15,3,60,200,0.3891479749327722,False,0.1841282565130261,0.0768436873747495,0.22997621319609737,0.15165655169361414,0.28239800971246376,0.22696673062297218,0.0016695839258666478,0.0016045501188866654,5.620790421530819e-06,0.0,0.015762960021591103,0.005567012723026559,-69.90166308406627,-78.43614031823874,8.53447723417247,0.9923014485576258,0.8547420646239713,0.999829537086806,0.9905197528152463,0.0929796830410427,0.06135864161288495,51.25574163286564,0.0028654245576364185,0.00367956015318662,0.34706606739745555,0.4533794893309921,0.7363693749420389,0.6776434640204569,0.09303053090943175,250,2.453108803328836,0.4282082289169068,0.5099314515061161,0.005275073342091476,3.4581660861655964e-06,2.130152299943555e-06,0.0018596144993426988,0.6188205193822776,0.16113675399850796,0.7382424741368837,24.307625031659324,0.5609402319784547,0.0539430610488092,1.6571408965503712e-06,0.06783160297343552,-1.555348326241607e-05,0.03718955512249088,0.17298510517347057,1.8963626132092095,0.08117032949028766,1.5057128084452156e-05,0.46643671154779864,0.23900166276938872,1.6164351217671793,0.7584165527802205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p15,0.15,5,60,200,0.3891479749327722,False,0.20159318637274554,0.07185370741482966,0.24298914422816498,0.14778951261352394,0.29283164120658073,0.22470040714319262,0.001353193960062138,0.0012162316916820594,5.627812696995942e-06,0.0,0.01920230503750909,0.005800281794980199,-66.34904915611283,-77.69727799083444,11.34822883472161,0.99235474829229,0.8563515668571615,0.9996685454110599,0.9902540171042981,0.09510331256463986,0.06223918097837271,42.33045962398356,0.0014069996197395654,0.001856304644134062,0.3032906567731418,0.4160547784156913,0.6413168030165538,0.5845284978926417,0.07809628417993986,250,1.7358761529568618,0.39942503562988785,0.5266523120229427,0.00474902439114628,3.7584061692708237e-06,1.83522003704494e-06,0.0019386609216855905,0.6719087101364062,0.20960417385224572,0.7539552104699689,22.5798328014891,0.5955183401583708,0.023055555193198126,1.7708117738038053e-06,0.09250289624598362,-1.55501492659094e-05,0.03737026706231183,0.16828470704013387,1.9125807886284547,0.07950017955021402,1.4593165622709348e-05,0.4747166646537516,0.24467376168740348,1.5235302939043487,0.8298117792072204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p25,0.25,1,60,200,0.44299999999999784,False,0.0469038076152305,0.004488977955911855,0.14478749867453583,0.08194401192023397,0.2433009335674249,0.22349758434656466,0.0033017328359482958,0.004283313955869367,7.0097240042591695e-06,0.0,0.0034318923392315597,0.002068263651542921,-97.34358241565222,-96.25882510897208,-1.084757306680146,0.9993616295967459,0.9876185161054711,0.9992153080735634,0.9996058351862486,0.048489314974384835,0.041241263524580206,131.72952818167408,0.032645753489314346,0.02657427027530384,0.5203828663567052,0.4201524299738202,0.9091397931419827,0.9026516001548008,0.13087767191609703,250,9.009557590928475,0.5002513151394774,0.4352949858542766,0.007418145361149124,3.629021124857379e-06,3.3644592074451138e-06,0.0019049989829019276,0.5189148967925361,0.1187100378701872,0.03203202426014502,12.181392418372466,0.577189723176659,0.28166307738074675,2.472949652507765e-07,0.007433277860274985,8.646423753612429e-06,0.23917979156406075,0.17408776819747696,1.5970359939876149,0.5711431409129464,3.436508361957004e-05,0.09446854205243602,0.16308423713785006,1.8808801082515803,0.03983721385143919,0.225,0.2,0.2604594179719043,2.186012977550888,3.3919252037462897,-0.032935871743486944,0.02444889779559123,0.07185370741482966,-0.18188677354709415,0.00324148296593188,0.8804175851703409,0.07124914309198813,0.12862620844138384,0.1694518804450021,0.08559203821955974,0.17045088628679922,5.897494027981016,0.2073746398672956,0.23260230073952232,0.25579544743006927,0.15335462548183798,0.2229413429508844,3.4834342500720976,-12.021280300140006,-1.1170534142889323,18.103341800059336,0.15609328707629505,0.4634732562112964,0.5595997457312073,0.09467410274476143,0.580379971270554,0.7515257634316821,0.13037824334337497,0.17256059760681935,0.2506086071406417,0.06399863045495575,0.32839181450870003,0.5197977517630817,-2.3496266544052773e-05,9.576833038785375e-07,1.0254932756787099e-05,-0.02651553778782004,0.0017451646078641848,0.031613779878319,0.034901018753307485,0.3137953550562856,0.7240563885360778,0.0008703241037927602,0.004209441656857557,0.012384488773754922
Kn0p25,0.25,3,60,200,0.44299999999999784,False,0.04440881763527055,0.0019939879759519052,0.1422462667520734,0.07124914309198813,0.2420873668316405,0.22238510155520416,0.002140682625804742,0.0030872466949915453,7.08425012569955e-06,0.0,0.0038118306937497356,0.0024397374727034953,-95.45362274756569,-93.28556709515803,-2.1680556524076593,0.9992521361115047,0.9879723393931333,0.9982450665348792,0.9995688035391298,0.049970853041502554,0.04254600327566372,131.76645967886535,0.01823076981600392,0.012619528251558827,0.550543307110086,0.3735953893293014,0.8866985750006916,0.8818381180557149,0.10648567368733756,250,7.592093371499945,0.43434026559562283,0.409470460376975,0.005973110057868712,4.080628064337159e-06,2.989346804538848e-06,0.002020056450779819,0.577177166824343,0.1685418773370873,0.5667491219863241,20.153051015947714,0.6414697716648011,0.06684207841073773,9.027202440042291e-07,0.029518102829455953,8.809640606632937e-06,0.23299105028819495,0.17926228274027686,1.584098981793537,0.5780621621938637,2.9146902375548197e-05,0.15413358188586035,0.20345446272483622,1.7361520117470164,0.15510385321469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p25,0.25,5,60,200,0.44299999999999784,False,0.05189378757515034,-0.0029959919839679106,0.1497351987491589,,0.24574722841652374,0.22017674002737184,0.0016193882984479678,0.0024260584614950154,7.060571372590161e-06,0.0,0.004555784368526634,0.0024231333478273967,-92.24443614548113,-93.40848848060855,1.1640523351274226,0.9987790511622988,0.9862907246211478,0.9982046537115348,0.9995170932890624,0.04983368624519921,0.04197627826156949,101.8039150019913,0.00940012018268232,0.006045582943089805,0.5482036033503302,0.3403716441045432,0.8388963565416919,0.8344546819428478,0.09282833143504034,250,5.2037574538816385,0.3947131426574181,0.400299001455847,0.005195171313261267,4.5387200400592475e-06,2.5063661613105737e-06,0.0021304271966108694,0.644239106567178,0.22069698978468394,0.6880137723035854,20.201722165467682,0.653011909109295,0.031192382245506092,1.436838962446203e-06,0.06409290355696831,8.898359080794397e-06,0.2276077783263413,0.18216064685610267,1.5950206934923976,0.5556858618325746,2.865573077174352e-05,0.16072302245771514,0.19061820953768935,1.7114115595216632,0.1332071041640428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p50,0.5,1,60,200,0.5079999999999991,False,0.09680360721442888,0.20907815631262527,0.21755226949365478,0.32459086116604413,0.30844688758472977,0.3882884941850147,0.006482968448524143,0.007347427584116837,1.3277286909193211e-05,0.0,0.01441115718129888,0.0048049809325507705,-71.51554622668523,-81.08583968674948,9.57029346006425,0.9999484019863419,0.9900267041900738,0.9995995381965844,0.9919920732525399,0.05902763883347519,0.05615641191910714,48.7565866636005,0.02346497906433803,0.014872529772677522,0.5267720491791561,0.3227648657361115,0.7394213583805826,0.8030431905384464,0.12784079936471615,250,2.9578988414325886,0.5068077659970118,0.4687478531506801,0.010394684898642625,9.52767414280885e-06,3.828481804546575e-06,0.003086693075576004,0.7133545146045834,0.21734778824599615,0.4326450146507339,11.152242303897932,0.8199003653789096,0.0830125229597292,-3.923512747830756e-07,-0.005214112238845906,7.517165189762636e-06,0.39131150339095144,0.08141063368332481,1.773629366740559,0.6085985038473058,-1.9793919753749713e-05,0.38894059925878266,0.2730888986482467,1.2655315207879891,0.993826167484454,0.4,0.475,0.6807281767103934,3.9172111137317174,7.8221422610060785,0.0019316132264529092,0.07933867735470945,0.14676578156312634,-0.25,0.23652304609218439,0.6182565130260522,0.10233397917741308,0.20295105707212543,0.2650259084271376,0.2094863092689559,0.36407221045826116,1.056458476047811,0.25498323594667965,0.29777727955421035,0.341381778176365,0.15239999999999973,0.41137699324102556,1.0767365216021823,-7.207488558799637,4.241477875501637,23.101506034118856,0.26649076767902263,0.41652397842028305,0.5028213511330973,0.21541456818084412,0.634840486297342,0.8068945135147471,0.13546787660041085,0.20791460071783852,0.28661301816503576,0.018079622295802365,0.3234876149792422,0.5689567893135056,-2.0989908841201185e-05,6.155936437400542e-07,1.710137480378095e-05,-0.04133142831129763,0.001157011176064318,0.05619100050687565,0.02563380593329951,0.790267828805565,0.9274080079635761,0.001929271298693526,0.004605367505580377,0.007105173347921993
Kn0p50,0.5,3,60,200,0.5079999999999991,False,0.09430861723446898,0.20907815631262527,0.21514641680244861,0.32459086116604413,0.3068974642651674,0.3882884941850147,0.004582275521878335,0.004823698609224554,1.3412614357257043e-05,0.0,0.014120922828225581,0.004421065951492409,-71.88175847302855,-82.58474003650021,10.702981563471653,0.9993260838871539,0.9917226158295599,0.9993279790930848,0.9925590698582357,0.04168428246011694,0.05452282642358941,47.70880710011884,0.011932605872465401,0.007286561038685551,0.5053858640112144,0.29986287217532465,0.6633000464856498,0.7640843300702004,0.09889176471437261,250,2.28307845364924,0.42739707154148177,0.4871665026938623,0.008739065092901658,1.0319424498000684e-05,3.159965728889921e-06,0.003212386106619297,0.7655705728745821,0.3057695908178853,0.4367079126119837,12.016239308001744,0.810500533511725,0.038339766579907626,-1.9860332158070905e-07,-0.004160120134080618,7.809175801084264e-06,0.3758451603970123,0.08992053138787968,1.7993350095649514,0.5682764848861177,-6.9755072512102375e-06,0.7530145385640838,0.2087805353384329,1.2866779565703874,0.9402177233670956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn0p50,0.5,5,60,200,0.5079999999999991,False,0.08931863727454914,0.20658316633266538,0.21030449737857526,0.32211996429024353,0.30382408731817834,0.3862687445537546,0.003693529272925987,0.00353199193950295,1.3290771848645068e-05,0.0,0.014305390974728086,0.004378768184163606,-71.64813878735805,-82.75778095152916,11.109642164171106,0.9992515707982275,0.9950071753262237,0.9988445835259362,0.9930679333272019,0.029929447512223987,0.05451807167028926,46.72970553056827,0.0072334758454807805,0.004613650591353707,0.47014477938972443,0.29629833862669613,0.6060432618809368,0.7348985304608074,0.08234319344228679,250,1.8719023711463811,0.37451488424048696,0.5111782478158924,0.007845942978089576,1.0950349115771516e-05,2.3944149920719864e-06,0.0033091311723429033,0.8205727000700861,0.37342549231126615,0.455258094506246,13.616674547278052,0.78736134349596,0.022044441384929347,5.043096605454459e-07,0.012939375366537739,7.717397801728369e-06,0.3794211308178206,0.0897270686335022,1.8252204111843742,0.5479305919341793,-4.923592823188435e-06,0.8193408444535257,0.14657246898669987,1.1666913688476066,0.9969165890417205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn1p00,1.0,1,60,200,0.7890000000000015,False,0.13921843687374752,-0.06537074148296593,0.4001600455476174,,0.5221088515354001,0.3460872615778194,0.006210327862829601,0.007526654330256716,1.0009004301460648e-05,2.549877445514079e-06,0.01809770863084348,0.005590856968166056,-67.41545898669364,-78.35920859601372,10.94374960932008,0.9965903783900315,0.9858997380916604,0.999713036786652,0.9909032399735964,0.06292204460226512,0.06216266272025683,27.261428446556007,0.009451765575618457,0.007529460915353825,0.4030547307427918,0.3117985635130426,0.62601380783788,0.6142598072647875,0.11792198573300829,250,1.8270733655918108,0.5177652653529583,0.4520882225468121,0.010173763530792985,6.6847666282787446e-06,5.80370787914551e-06,0.002585491564147666,0.5352748747899295,0.12642887372165457,0.07724356388980186,7.639340528521011,0.6907071703711629,0.20645159360618792,3.0782253377507714e-06,0.031976169535398016,-5.917099980532119e-06,0.2836676427517584,0.23805963613330194,2.4177410455589197,0.06498545528868102,-2.832925951484673e-05,0.041038739321719656,0.28576889960569274,1.6065444471288637,0.22432573311481482,0.275,0.55,0.3049324592028146,1.1572122593234937,14.739704306285649,0.016963927855711436,0.10428857715430867,0.18419063126252513,-0.25,-0.13024048096192384,0.08451578156312634,0.1999447110744566,0.34902339593825177,0.4664651661856716,0.15706794241809977,0.2619765202726544,83.81846265016473,0.40811551163525617,0.4863640594236631,0.5726379254013708,0.23670000000000044,0.30358492803201065,0.46734041161901474,-10.161104679996546,3.3123089954889124,22.19012235679284,0.345211010468024,0.4300498478610499,0.521881448009169,0.313399893607721,0.5405263388758625,0.7297538290678676,0.12472287168346413,0.1525778725936109,0.22026057676342548,0.015022259809570726,0.2666737309156695,0.5244485540355733,-2.973333013297818e-06,5.958607198500218e-06,3.5378534353204e-05,-0.008996327284126776,0.027066014229458445,0.05025658666265016,0.02031866085845173,0.6831629642549519,0.9181671154248257,0.0023106323680693037,0.0037808956641595835,0.008280678521528863
Kn1p00,1.0,3,60,200,0.7890000000000015,False,0.15418837675350705,-0.07036072144288574,0.42201987412130426,,0.5383318248590259,0.34263467263297887,0.004057377669529634,0.005262797604851992,9.893768400318512e-06,2.6545459402425415e-06,0.020429107573964746,0.005501467344306968,-65.23430195836573,-78.64932778413252,13.41502582576679,0.993622828092981,0.9902081066968763,0.9995049558962604,0.9919900543496953,0.07655659457822526,0.06271586324644783,24.820533457841353,0.004087871987100926,0.003059980174718415,0.35943508645974304,0.25110023066359966,0.5177541920962769,0.5066276970925474,0.08877672605175627,250,1.3450469980262316,0.4534667595856717,0.4353327646833158,0.008223318135571993,7.106319523284284e-06,5.3754735738405415e-06,0.002665768092554993,0.569334827775764,0.18698241285145867,0.10280218274359333,7.387180612191239,0.7416196704289909,0.10730751099325833,3.928650770614771e-06,0.06719849227673662,-5.883331144662071e-06,0.2862102612020582,0.23455263947014676,2.329314035332317,0.0616281644120189,-2.736784036617877e-05,0.04604885769235051,0.3067834595319952,1.719035308149972,0.3693832623273646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kn1p00,1.0,5,60,200,0.7890000000000015,False,0.16666332665330663,-0.08283567134268535,0.4403443592321254,,0.5522962052256314,0.33414241627879065,0.002884230649384996,0.004119020890756216,9.359482602312942e-06,3.1821473546570744e-06,0.021759397645492184,0.005218060240580302,-64.09877170398788,-79.60133185625828,15.502560152270405,0.9941388484773086,0.9883907675968292,0.9992444643463143,0.9931729028496779,0.07350541889453709,0.06198423565229574,22.33544362726592,0.0022041960018027813,0.0013624167423712391,0.33617514825614936,0.18081201122824278,0.4044029909328869,0.4076875999086715,0.07141226374386699,250,1.0424531879777814,0.41021033742860863,0.41184164710537285,0.006933290043196178,7.5346305027235835e-06,4.960441509646813e-06,0.002744928141632051,0.6030081695618987,0.25315080028933806,0.12951645432726966,8.26544495672723,0.7328713270518545,0.07229353039720966,4.853112648396915e-06,0.12078332378608528,-5.679753441730184e-06,0.30309615796855793,0.23115527008932776,2.2611049889755224,0.0784402799025015,-2.278773316332484e-05,0.09043372786241026,0.2985643341588999,1.8091403770699683,0.3946202106582496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
