snapshot,time_star,marker_over_R,D_reference_mode_amp_over_R,D_reference_mode_spatial_corr,D_reference_mode_projection_fraction,D_uniform_amp_over_R,D_uniform_spatial_corr,D_uniform_projection_fraction,MA_reference_mode_amp_over_R,MA_reference_mode_spatial_corr,MA_reference_mode_projection_fraction,MA_uniform_amp_over_R,MA_uniform_spatial_corr,MA_uniform_projection_fraction,TTR_reference_mode_amp_over_R,TTR_reference_mode_spatial_corr,TTR_reference_mode_projection_fraction,TTR_uniform_amp_over_R,TTR_uniform_spatial_corr,TTR_uniform_projection_fraction,P_reference_mode_amp_over_R,P_reference_mode_spatial_corr,P_reference_mode_projection_fraction,P_uniform_amp_over_R,P_uniform_spatial_corr,P_uniform_projection_fraction
11,2.88,0.00016620802625420613,-6.160461957008588e-05,-0.04684489337999715,0.0021944440357833,-0.0001115750730215527,-0.0777742673009023,0.0060488366541922,-0.0006741269654311616,-0.3244713448514325,0.10528165362969723,-0.0008580009306849812,-0.36577881507371984,0.13379414155673455,-0.0007257475512348974,-0.245666413036748,0.06035198649434208,-0.0009122503414086395,-0.2946916404884326,0.08684316297376363,-0.0003507661724465602,-0.21784381893288568,0.04745592944726388,-0.0004237444197379124,-0.26086148586625313,0.06804871480834937
12,3.1679999999999997,-0.00028147127330956296,-0.00012943623733012726,-0.08754457858751447,0.007664053240065494,-0.00032693830784503346,-0.2027024328475625,0.04108827628232059,0.0001455777352145463,0.061023928736844986,0.0037239198784795357,0.0001663897754105447,0.061777166018627004,0.0038164182412930036,0.0004369150980510621,0.118450708572306,0.014030570361281365,0.0003585736989957057,0.09277108120020691,0.008606473507055387,-0.00011647875512521463,-0.07158446276247445,0.005124335308992091,-0.00011290861683321844,-0.06878243877540065,0.004731023883891739
13,3.4559999999999995,-0.00043442867651617576,-0.00019598969662733496,-0.16560064789604348,0.027423574583589367,-0.00022957053455848638,-0.1778134916981014,0.03161763782987077,-0.00017166328923730448,-0.0952282239775096,0.009068414641910735,-0.00028945566867394405,-0.142221892893253,0.020227066818139926,-6.337230807811176e-05,-0.022402914271385275,0.0005018905678510381,-0.00019356083625133232,-0.06530043255906286,0.0042641464924007165,-0.00018559240275884344,-0.13013046394492087,0.01693393764652035,-0.00028760314147404894,-0.19988989638257149,0.039955970675835166
14,3.7439999999999998,-0.00025536843928736854,-0.00038603626518538654,-0.2584449845556539,0.06679381004197216,-0.0005014489809142941,-0.3077418286839751,0.09470503312175707,8.365548630540404e-05,0.039717138478330964,0.0015774510889069182,0.00011276314933257973,0.047418396086484266,0.002248504287414706,-1.929585590982953e-05,-0.006413114352865578,4.1128035702930484e-05,4.195352902514394e-05,0.013306597215363475,0.000177065529451919,-0.0003693277340592945,-0.22648820180702578,0.051296905557780034,-0.0003379854650906557,-0.2054518800841456,0.042210475030110155
15,4.032,6.423786487766135e-05,0.0001065378298604046,0.06957344255873893,0.004840463909474145,0.0002348494617414156,0.14058823868325845,0.019765052856060852,0.0002645503213119111,0.11677082385480002,0.013635425303728733,0.00041727772653157516,0.16313509302194554,0.02661305857527882,0.00026094102454131646,0.08887746261080681,0.007899203360135361,0.0003471016854379916,0.11282350377601055,0.012729143004295467,0.00026649028546583937,0.1636065320764191,0.02676709733807235,0.0004291609289832196,0.26116673958990877,0.06820806586802322
16,4.319999999999999,-0.0001361578097144336,-9.34506208392256e-05,-0.06580299734017711,0.004330034458951356,4.806432899990449e-05,0.031024596571876818,0.0009625255924477108,0.0002731630746685218,0.13868098952468383,0.01923241685554547,0.00032340467484591473,0.14542443099556807,0.021148265130384737,0.0003704574044223112,0.12824276290975445,0.01644620623872749,0.00027439512237687375,0.09064931983528476,0.008217299186599752,-4.5113528183513826e-05,-0.0289434986036997,0.0008377261114223664,2.5669407623550088e-05,0.016324448309460896,0.0002664876126082607
17,4.608,-5.467046204480016e-05,7.192689625850337e-05,0.057549112022287144,0.0033119002945537542,0.00028905503681436024,0.21200574111952025,0.04494643426763704,3.506896069699302e-05,0.01722421994608016,0.0002966737527509457,-8.261821495507158e-05,-0.03594087244007077,0.0012917463117534391,-0.00014305366471547244,-0.04639160837214809,0.0021521813273547605,-0.00018099834604640326,-0.05601555252698881,0.0031377421249038427,0.00023438648789157916,0.15572299891192098,0.024249652390122143,0.00045518101075598457,0.2997662649522872,0.08985981360344483
18,4.896,0.0006177017611228531,0.0003445279926518577,0.23404259513986608,0.05477593633980326,1.4697668931158382e-05,0.00915247656714402,8.376782731212041e-05,0.0003243660623650703,0.1577498845554614,0.024885026077261403,0.00016101550133191362,0.06935814516529012,0.004810552300769459,0.00038863737429928525,0.12703591666109137,0.016138124121923753,0.0002426672878556459,0.07569841303656559,0.005730249736254483,0.0003596072008254495,0.2150026737796373,0.04622614973239313,-0.00011677919910619236,-0.06920849533740855,0.004789815826868101
19,5.183999999999999,0.0003114279921120491,-8.006561298802136e-05,-0.050571471333448186,0.002557473712829771,-0.0005591844526495305,-0.3237683693932452,0.10482595701956085,-0.00016429875176037948,-0.08028500949552449,0.006445682749696455,-0.0007168130573483723,-0.3102431828757063,0.09625083252084894,-7.368309682564207e-05,-0.025470077472027702,0.0006487248464310931,-0.0007714429164539437,-0.2544835809240036,0.06476189295990388,-0.0004686384733881991,-0.256693563694928,0.06589158564240206,-0.0009677050712518251,-0.5254101886582371,0.2760558663458843
20,5.4719999999999995,-0.0007937269134601245,-0.0009261667101258857,-0.49803615087121866,0.2480400075746193,-0.0013248606549567858,-0.6530729229112908,0.42650424263989684,-0.0005124220912287239,-0.21616919262791043,0.04672911984140265,-0.0009993811886245348,-0.37341629608480836,0.13943973018169728,-0.0010507352528878733,-0.3287196642047751,0.10805661763490011,-0.0013397336426314303,-0.39998565918086093,0.15998852755034781,-0.0010373374594742717,-0.48170549238554555,0.23204018139440094,-0.00144051071372285,-0.6630655482837825,0.4396559213208731
21,5.76,-0.0007751962213796488,-0.0006902061858826203,-0.3919617349453781,0.15363400166139085,-0.0009676867498493531,-0.5037550261946209,0.2537691264163432,-0.0008763658663543006,-0.363639489154931,0.13223367807285913,-0.0011705970283003232,-0.4302185605409924,0.18508800983396356,-0.0009055767646787379,-0.28744818992158905,0.08262646188919792,-0.0011066781876983883,-0.3352349067688627,0.11238244271632808,-0.0007475369807281549,-0.3975241756396123,0.15802547021795332,-0.0009646730568623279,-0.5084982305436389,0.2585704504660116
22,6.047999999999999,-0.0010154440311015273,-0.0008737913382087626,-0.4789981386273618,0.22943921680847726,-0.0011577311866068588,-0.5817730466124803,0.3384598777647672,-0.0006738234685824048,-0.2885858990386357,0.08328182112393762,-0.0009255953885393614,-0.35111250425233953,0.12327999064234912,-0.0006759103657179571,-0.2159195009991858,0.04662123091173741,-0.0009066892068975337,-0.27641065701442324,0.07640285131114513,-0.0006379666653357133,-0.35285239033459453,0.12450480936483704,-0.000866342740179735,-0.4749667970945663,0.2255934583422709
23,6.335999999999999,-0.0005127777694251217,-0.00043484388536066816,-0.2991022544762571,0.08946215863277968,-0.0006511441848616048,-0.4105662625037239,0.16856465590627667,-0.0001925811450713275,-0.08914648075209053,0.007947095030482847,-0.00038042759058425584,-0.1559762898094444,0.024328602982719785,-9.144439268229688e-05,-0.0314164432596856,0.0009869929070890448,-0.00026685991812413503,-0.08749371568373963,0.007655150284147066,-0.0003962900012863862,-0.23653243525246223,0.05594759292646023,-0.0005452216992729658,-0.32257384715748005,0.10405388686997731
24,6.624,-0.0002994616054466289,-0.000526256071139351,-0.2799461639427244,0.07836985470624674,-0.0004647096192678804,-0.22660987841669256,0.05135203699602817,1.3161608299080108e-05,0.006953498170102307,4.8351136801616135e-05,0.0002865211928163779,0.13407483585914282,0.017976061610656086,0.0001416295230833068,0.048188762047348545,0.002322156787655979,0.0003593325190561233,0.11667614594224505,0.013613323031936068,-0.0003932939395282452,-0.1895444003504242,0.03592707970420189,-0.0001544976499162192,-0.07380639884784888,0.005447384510887749
25,6.911999999999999,7.458003530233139e-05,0.00019824102557477327,0.1317061454466724,0.01734650874842002,0.00013372569933082744,0.0814417609516148,0.006632760426899971,0.0002588140893136438,0.12905874513204058,0.01665615969505701,0.0001891560161036762,0.08354410720655364,0.006979617848940128,9.11286200807739e-05,0.03042097485212934,0.0009254357109538856,-0.00012088857091775606,-0.03851209576786292,0.001483181520433045,8.56723174467797e-05,0.04790936551997959,0.002295307304527009,-2.465324132254975e-05,-0.01366571518402542,0.00018675177149090296
26,7.199999999999999,0.0006313874576200592,0.0006808589034037449,0.41168980075684514,0.16948849204721084,0.000622921176030613,0.3452755737000798,0.1192152217939192,0.0005155023851301871,0.2711605402779214,0.07352803860381424,0.0006477567768767209,0.3017893552752004,0.09107681495742113,0.000665215260975717,0.22422097732154805,0.050275046671030166,0.0006652205153444314,0.21398003183245592,0.045787454023018856,0.0006573041651972775,0.35090638315967404,0.12313528974220397,0.0006677523109479646,0.35336108296429797,0.1248640549537015
27,7.4879999999999995,0.000984466059353697,0.0009829750799887978,0.5935072884140609,0.35225090140061127,0.0010797453028123496,0.5976193432221507,0.35714887939327483,0.0009234972146786251,0.4139570186681737,0.1713604133046427,0.0012077130854275982,0.4794900206080164,0.22991067986267597,0.0010350332876980445,0.3457783146401926,0.11956264287541202,0.0010891688618235279,0.3472419839277945,0.12057699540211068,0.0008505850484211908,0.46557876900714495,0.21676359015020846,0.0009662181095761402,0.5242386420035613,0.27482615376973807
28,7.776,0.0005715787685843712,0.0007423688490446375,0.4487387446926001,0.20136646098829056,0.0009586369075464984,0.5311873793351726,0.28216003196496847,0.0005207649571756241,0.23130413033199468,0.0535016007086404,0.0007301801846133461,0.28725514693511867,0.08251551944071663,0.000347710745076433,0.11367834318236864,0.012922765708688376,0.0006503019232745942,0.20289354875232818,0.041165792125313364,0.0007765397967165624,0.4013779724187451,0.16110427674298297,0.000878782743627522,0.4502459042549544,0.2027213742983616
29,8.064,0.000488955361404694,0.00047334349536155205,0.32959967516266125,0.1086359458673318,0.0006408892545579296,0.40908459495311905,0.16735020582795745,0.00048816089840380145,0.23144759326725275,0.053567988429203676,0.0008091716238550346,0.33980241758255325,0.11546568299494787,0.0005735633151857133,0.18881177802180948,0.03564988751975705,0.0009722321273489989,0.30542969612630433,0.09328729927580658,0.000491799030931599,0.29575354508038887,0.08747015942761763,0.0006259011409201212,0.37310104649082887,0.13920439089255165
30,8.351999999999999,0.0007504418660588554,0.0006052504650403812,0.4141926329875224,0.1715555372211364,0.0005688192467483418,0.3568299466114261,0.12732761079871321,0.0005034041180343325,0.21327161391689195,0.04548478130271582,0.0006201918798761555,0.2327225718483962,0.054159795447731925,0.00048308886411130536,0.15125895040421117,0.02287927007738361,0.000574993773612642,0.17181092424280536,0.029518993689167012,0.0005509029710756996,0.3438971441600331,0.1182652457614266,0.0005448717241417758,0.33715232528477296,0.11367169044492935
31,8.639999999999999,3.2719004506279975e-05,-4.529670176524389e-05,-0.04251402137663636,0.001807442013613093,-3.4500087974449465e-06,-0.0029682848978460465,8.810715234780915e-06,0.00012036467552954195,0.055869304469934454,0.0031213791819542373,-2.9238996082682724e-07,-0.0001202078453717117,1.4449926088909351e-08,0.0002340795180066941,0.07423829436322825,0.005511324349961328,0.0001588443607879857,0.04807617953763742,0.0023113190389351464,0.00011953086964048952,0.0884353689048621,0.00782081447333905,0.00010619407859178437,0.07787976766092465,0.006065258210919605
32,8.927999999999999,1.2424254543132355e-05,1.0775340618503737e-05,0.008448977957547553,7.138522852712442e-05,0.00019849380089288806,0.1426723751893602,0.02035540664217357,6.544810168844183e-05,0.033212966705256135,0.0011031011573644528,0.0002763485342196402,0.12421210492773278,0.0154286470105781,0.00027357058401442975,0.09254004627532157,0.008563660164638658,0.0004661685542429426,0.1504862657460913,0.022646116178203213,0.00018069403957593824,0.12195173050951773,0.014872224574266036,0.0005090932256835664,0.34058058882211245,0.11599513748241684
33,9.216,-0.0003184250255014623,-0.00020325899967083442,-0.15429284642209126,0.023806282457031043,-1.2931144556837619e-05,-0.008998140035447109,8.096652409751609e-05,-0.00023037382462636648,-0.0950213634660154,0.009029059514940607,-9.294573633171949e-05,-0.033955782112337615,0.0011529951388605472,2.0564983254542908e-06,0.0006085953294706236,3.7038827505345695e-07,0.00034160183689280947,0.09647483144769546,0.009307393102861248,-0.00014597235744124809,-0.10095175973458954,0.010191257793510296,3.940883180898471e-05,0.02701564039098658,0.0007298448257351055
34,9.504,-0.0004555315753959122,-0.00014838175276266075,-0.10433038129945289,0.01088482846208923,0.00010920029855603344,0.07038399232594218,0.004953906375738289,-0.000541105566186686,-0.2845683366767678,0.08097913823898224,-0.00023373552775061195,-0.10887431723133065,0.01185361695258842,-0.0006400737722695106,-0.2349715367759295,0.05521162309484199,-0.0002741042076004702,-0.09602725264473604,0.009221233250495965,-8.041470448563589e-05,-0.04548497753625441,0.0020688831814735685,0.000341707055715253,0.19158649586666052,0.03670538539846593
35,9.792,-1.7032839023757242e-05,-7.494295045008218e-05,-0.0594469598513444,0.0035339410355673525,0.0002947665329711051,0.21433683313651739,0.0459402780389913,-0.00019988407271205155,-0.09907788507136674,0.009816427310214954,0.00022870735612885577,0.10040950165259523,0.010082068022122522,0.00013765217430682,0.044613373475362345,0.0019903530928521646,0.0005360140926921984,0.165787496175806,0.027485493888242885,-2.485990001690553e-05,-0.017375687936398206,0.0003019145312630942,0.00035182674525761237,0.2437529692762622,0.05941551003099442
36,10.08,-0.00045377952314317,-8.324472487868745e-05,-0.05352306193963433,0.0028647181593939334,0.0004618577171121801,0.2722150964855041,0.07410105875461234,-5.621377097619404e-05,-0.027849043412553967,0.0007755692189943157,0.0005280140806328432,0.23169102278803205,0.053680730040564395,0.00024002705083158641,0.07906469750757594,0.006251226391964486,0.0008903508770963928,0.27988343265703636,0.07833473587588581,0.00010341768094439565,0.05635426373077069,0.0031758030406372566,0.0008214643389549044,0.44370991515929376,0.1968784888106677
37,10.367999999999999,0.00016529344562889411,0.0003458751188563181,0.20332963704398974,0.04134294130044062,0.0006646792918704828,0.35818985926008023,0.1282999752767561,1.638709899591023e-05,0.006694528814053806,4.481671604219665e-05,0.000811962273880532,0.29379874031075015,0.08631769980818359,-9.897249774107481e-05,-0.028771247498747935,0.0008277846826342093,0.0008524612573842867,0.23648978634415166,0.055927419045102504,0.0003178530365561767,0.1523619225139851,0.0232141554321576,0.0007649088665920127,0.363444589454,0.1320919696033866
38,10.655999999999999,0.00048875489482,0.0005880271998075757,0.37690358141562236,0.1420563096839227,0.0005216897288813348,0.306524299843233,0.0939571463943842,-1.6643757020212724e-05,-0.008846563128578407,7.826167918792297e-05,4.63033523333039e-05,0.02179875996514377,0.0004751859360179548,0.0003968006270137394,0.12015288329894883,0.014436715365050814,0.0003598536521130126,0.1039875480798067,0.01081341015565011,0.0005041482736742795,0.32141990402800197,0.10331075470537002,0.0002560603408354887,0.16182113221629882,0.026186078831764863
39,10.943999999999999,0.0007240040765743195,0.0003569280079869828,0.283885589526101,0.08059102794058189,0.00020791711904412691,0.15159076411085942,0.022979759763714223,0.00027500169768046514,0.11822341542113671,0.013976775953838666,0.0002555544594128348,0.09730781730414076,0.009468811308496035,7.207233108169567e-05,0.02212822237331455,0.0004896582254028586,0.0001122749418407434,0.03289685443833992,0.001082203031937325,0.00012806187175632878,0.08797534125901449,0.007739660669640056,-5.7940432752191514e-05,-0.039454930536493814,0.001556691543639552
40,11.232,1.2643651844846567e-05,-0.00010811444579766387,-0.08627780091092724,0.0074438589300255984,-0.00012821239294365786,-0.09379185391867552,0.008796911861502167,0.0001930667428439438,0.09269950129835297,0.008593197540963342,3.9757335444330006e-05,0.016907653479184517,0.00028586874617218014,-2.48454994813416e-06,-0.0008585660063722144,7.371355872979336e-07,-0.00023678780647965093,-0.0780870233224081,0.0060975832113543075,-0.00031217185362535457,-0.21800163004448395,0.04752471070205204,-0.00039176579996469467,-0.2711883020851535,0.07354309518782846
41,11.52,-0.0007424173654789441,-0.0006662426866894929,-0.4659907442116297,0.21714737369090858,-0.0006171456199721791,-0.3956874359687258,0.15656854698350448,-0.0007916475058552868,-0.3177523953460395,0.1009665847481458,-0.0006271369317096494,-0.22295412022547087,0.04970853972551371,-0.0009195270974381518,-0.2609919637832846,0.06811680515945534,-0.0005245528222390456,-0.1420840760332134,0.020187884662211966,-0.0006923044648662368,-0.4013173617828031,0.16105562486830927,-0.0006125696912371384,-0.3519854849650393,0.1238937816260739
42,11.808,-0.0003175759465271904,-0.00018390601671545181,-0.11903296720149652,0.014168847280792547,0.00022072386101172032,0.13096051670702535,0.017150656936171068,-0.00030497770418917594,-0.15423123882415715,0.023787275029234195,-0.0002223205745510587,-0.09958181847302841,0.009916538570395182,-0.0003154422711221301,-0.11140355282233852,0.012410751581439568,-0.00019836669920707812,-0.06685616999300556,0.004469747466133657,-0.0002261560432702876,-0.13171518213044245,0.017348889203655623,0.00019927397259645837,0.11504206049892002,0.01323467568383717
43,12.095999999999998,-0.00017723863819053498,-0.0001780018249723555,-0.13741923345716678,0.01888404572395531,3.089392771202565e-05,0.021863312710675098,0.0004780044426847674,-0.00026380007779082344,-0.14256221541019973,0.02032398526266419,-0.00014346969547212395,-0.06867297046151649,0.004715976872008316,-0.0005336538705984163,-0.1918308508099053,0.03679907532245215,-0.0003081755387626649,-0.10571838727295291,0.011176377407594053,-0.00014241261984653322,-0.09024913530915667,0.008144906424050469,0.000134763631121092,0.08465365453136109,0.007166241225515031
44,12.383999999999999,-9.883810019529373e-05,-0.00017162112941263832,-0.13890224337035043,0.01929383321331606,7.382717760103595e-05,0.0547740108950999,0.0030001922695365234,-0.0002581054924337636,-0.14121050626361692,0.019940407079226997,3.2826002639669435e-05,0.01590683968863705,0.0002530275488799988,-0.0002700905177844505,-0.09966911705448815,0.009933932894421259,8.862402108605223e-05,0.031210181973458123,0.0009740754588163704,-0.00022602991332028216,-0.1756889927286425,0.03086662216600499,8.654633346423876e-05,0.06668155849781553,0.004446430243697595
45,12.671999999999999,-0.00032994366517365603,-8.107671810143501e-05,-0.0648900080024155,0.004210713138553546,-9.127816266311577e-05,-0.06696815444621029,0.004484733709931475,-0.0004084192676759367,-0.1957156562094998,0.038304618085515114,-0.000464795690708127,-0.1972775107460946,0.038918416246175466,-0.00028027970967273446,-0.09835100858744203,0.009672920890167094,-0.0003063330574511671,-0.10258281223034939,0.010523233365087122,-7.529498048408749e-05,-0.0502264887480407,0.0025227001719570585,-0.00014849806644171983,-0.09818972094111925,0.009641221298494873
46,12.959999999999999,-0.0002932188322841978,-0.0003736215882633674,-0.2879972301902989,0.082942404597284,-0.00038946937120341667,-0.2752006351405382,0.07573538958175563,-0.00018543046713399833,-0.0850749754197891,0.007237751442677721,-0.00012302601941251867,-0.04999353572011879,0.0024993536137987936,0.00011403239429539929,0.03479030477627055,0.001210365306425793,0.0002744470352426075,0.07990650028677336,0.006385048788080111,-0.0003449770582305416,-0.22547363232494058,0.050838358873802496,-0.00028598237214942206,-0.18527773999325847,0.03432784093700948
47,13.248,-0.0005170654809190388,-0.0005198732700933049,-0.37553105807286435,0.14102357557732498,-0.0004775839384545616,-0.31624077027068676,0.10000822478139726,-0.00043654791833885534,-0.24375951462229617,0.059418700968897425,-0.0004851297199962073,-0.23992951515161123,0.057566172240887246,-0.00025905840578451596,-0.08525892920379118,0.007269085008977075,-0.00034945055185638547,-0.10975428684127903,0.012046003480037752,-0.0006642182782440604,-0.436699119562716,0.1907061210268513,-0.00040397085603421256,-0.2632691443767275,0.06931064238085417
48,13.536,-0.0009914107439228995,-0.0006989428282075329,-0.41802946840782246,0.17474863645732666,-0.00023468015874303095,-0.12866528667589242,0.016554755995389584,-0.0010090996641733052,-0.39801328362645105,0.15841457394310976,-0.0009166602130007271,-0.3202344328426331,0.1025500919780429,-0.001024582262395663,-0.31154997202599344,0.09706338506939728,-0.0007586968058496793,-0.2201621792465963,0.048471385170610407,-0.0007887694945584225,-0.4419454972707297,0.19531582255787253,-0.00032731948925089925,-0.18178954633356442,0.033047439156163164
49,13.823999999999998,-0.0006596167024573704,-0.0006115290928474347,-0.4047951640253105,0.16385912481827805,-0.00016017807025679213,-0.0971943508530604,0.009446741837747803,-0.0009468839246477946,-0.4122032075216682,0.16991148429115155,-0.0009342638899305832,-0.36023037242590195,0.12976592121810399,-0.0007718220419582961,-0.24180348330929763,0.05846892454050978,-0.0008419287364393903,-0.25171800718869825,0.06336195514304953,-0.000643989694334416,-0.3884119115055903,0.1508638129994265,-0.0002209551962648824,-0.1320980101127924,0.017449884275759404
50,14.111999999999998,-0.00045246413907067714,-0.00041556688617511606,-0.30977570951735295,0.09596099020697943,-0.00035046246615808783,-0.2394791526063576,0.057350264533059116,-0.0013074609610351715,-0.5115904952757805,0.2617248348565184,-0.0012407520754111445,-0.43000636852386276,0.18490547697108003,-0.0013581245871366224,-0.3702040832368969,0.13705106324527128,-0.0011069259118144897,-0.28794777233353547,0.08291391959184558,-0.0005776818645020919,-0.34383398457753667,0.11822180895046572,-0.0005332055392859224,-0.3145814808873255,0.09896150811726277
51,14.399999999999999,-0.001384503737414571,-0.0009788161001006673,-0.6098341166773649,0.3718976498636618,-0.0007109560182627156,-0.4060440224255538,0.1648717481475237,-0.0010587398224373246,-0.4136726020868587,0.1711250217173125,-0.001122324682060777,-0.3884026318046452,0.15085660439277476,-0.0011657209580931904,-0.33207519823138265,0.11027393728041207,-0.001199743532272929,-0.3261548414356742,0.10637698059192977,-0.0009245530539091107,-0.5031891047230028,0.25319927511193707,-0.0006264338328241508,-0.3379504510594299,0.11421050737127213
52,14.687999999999999,-0.0007756101455490927,-0.0007178825075619227,-0.49963958581189216,0.24963971571027913,-0.0007737745921608272,-0.4936711039160389,0.24371115884168051,-0.0009503464377897903,-0.4045645854750782,0.16367250382062185,-0.0006580341088252423,-0.24811353588886498,0.0615603266912751,-0.00048515434992743285,-0.16306253769721463,0.026589391200255545,-0.00011040607546650216,-0.03541284479012916,0.0012540695761297785,-0.00046612190606278286,-0.29464615033798197,0.08681635390899269,-0.000404270954661259,-0.25330993948087543,0.06416592543980477
